title,price,model,type,star_rating,reviews
"HP Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0008TU Chromebook  (15.6 Inch, Mineral Silver, 1.07 Kg)","₹27,490",15a- na0008TU,Chromebook,3.9,goodREAD MORE
"HP Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0008TU Chromebook  (15.6 Inch, Mineral Silver, 1.07 Kg)","₹27,490",15a- na0008TU,Chromebook,3.9,It is the best laptop under this price rangeREAD MORE
"HP Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0008TU Chromebook  (15.6 Inch, Mineral Silver, 1.07 Kg)","₹27,490",15a- na0008TU,Chromebook,3.9,"Received today don't know about performance but over all looks nice ,Thin & Light weight .READ MORE"
"HP Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0008TU Chromebook  (15.6 Inch, Mineral Silver, 1.07 Kg)","₹27,490",15a- na0008TU,Chromebook,3.9,"This Is one of the best laptop..good battery backup, good performance.veey fast...but lot of heating issue is there..after using 2 to 3 hours laptop is like iron box..but this heating issue I rectified by purchasing laptop cooling pad.READ MORE"
"HP Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5007TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 kg, With MS Office)","₹54,990",15s-fy5007TU,Thin and Light Laptop,4.3,
"ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ520WS 2 in 1 Laptop  (14 inch, Transparent Silver, 1.50 Kg)","₹58,990",TN3402QA-LZ520WS,2 in 1 Laptop,4.4,Very good productREAD MORE
"ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ520WS 2 in 1 Laptop  (14 inch, Transparent Silver, 1.50 Kg)","₹58,990",TN3402QA-LZ520WS,2 in 1 Laptop,4.4,👍 Over all ok 4/5READ MORE
"ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ520WS 2 in 1 Laptop  (14 inch, Transparent Silver, 1.50 Kg)","₹58,990",TN3402QA-LZ520WS,2 in 1 Laptop,4.4,Best at this price ..its features is  so good  than other brandREAD MORE
"ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ520WS 2 in 1 Laptop  (14 inch, Transparent Silver, 1.50 Kg)","₹58,990",TN3402QA-LZ520WS,2 in 1 Laptop,4.4,No words for it....totally valued for meREAD MORE
"ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ520WS 2 in 1 Laptop  (14 inch, Transparent Silver, 1.50 Kg)","₹58,990",TN3402QA-LZ520WS,2 in 1 Laptop,4.4,"Looks great, feels great. Heats up a little even in light gaming but that's not an issue. The touch screen feels fluid. Performance is great overall. No complaints about the battery as it has an H series processor it's obvious to consume more battery to give you optimum performance.READ MORE"
"ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ520WS 2 in 1 Laptop  (14 inch, Transparent Silver, 1.50 Kg)","₹58,990",TN3402QA-LZ520WS,2 in 1 Laptop,4.4,"Mid range performance wise laptop is good. Speakers are awesome and touch is also good. If your budget is below 50k then you can wait for offer on this laptop and buy this for normal daily usage. The battery review i saw was not good but i did not face any issues with the battery 5-6+ hours of screen time with Normal usage.Additional features to turn on the keypad on the mouse touchpad is awesome. Customisation options are awesome under the myasus app. You can customise battery charging, fan...READ MORE"
"ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ520WS 2 in 1 Laptop  (14 inch, Transparent Silver, 1.50 Kg)","₹58,990",TN3402QA-LZ520WS,2 in 1 Laptop,4.4,"Overall performance is good enough in this price segment, definitely you can go for it if you wanna do work on a daily basis.Display: 8/10Touch: 8/10Battery: 9/10Performance: 9/10READ MORE"
"ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ520WS 2 in 1 Laptop  (14 inch, Transparent Silver, 1.50 Kg)","₹58,990",TN3402QA-LZ520WS,2 in 1 Laptop,4.4,I bought it in August and after 2 months it stopped working.Not able to switch it on.DisappointedREAD MORE
"ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ520WS 2 in 1 Laptop  (14 inch, Transparent Silver, 1.50 Kg)","₹58,990",TN3402QA-LZ520WS,2 in 1 Laptop,4.4,"Got a great deal loved it, best 2 in 1 in this budget segmentREAD MORE"
"ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ520WS 2 in 1 Laptop  (14 inch, Transparent Silver, 1.50 Kg)","₹58,990",TN3402QA-LZ520WS,2 in 1 Laptop,4.4,Very good productREAD MORE
"Infinix X3 Slim Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Green, 1.24 Kg)","₹38,990",XL422,Thin and Light Laptop,4.1,Design very coolLooks premium laptopVery light weightFast processorSharp displaySound clearty goodCamera is avrgDual led flas is niceBacklit keyboardEasy to typeI am using last 2 days i didn't face any problemBattry backup is goodFast chargingIn 36k this is the best choiceGo for itREAD MORE
"Infinix X3 Slim Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Green, 1.24 Kg)","₹38,990",XL422,Thin and Light Laptop,4.1,"It is kind of good for 3-4 yrs usage and usually less performance requiring tasks , you can also use it for bit heavy tasks but only frequently not regularly .It can support games till 720HDREAD MORE"
"Infinix X3 Slim Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Green, 1.24 Kg)","₹38,990",XL422,Thin and Light Laptop,4.1,Till now it is working fine. Though felt some overheating issue.Will update after using it for 1months.READ MORE
"Infinix X3 Slim Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Green, 1.24 Kg)","₹38,990",XL422,Thin and Light Laptop,4.1,"The Infinix INBook X3 Slim is a budget-friendly laptop. After one month I'm writing my personal reviews this notebook offers me a good balance of features and performance. It has a sleek and lightweight 1.2 Kg design, a long-lasting battery, and a powerful processor with great display which I personally love to use for a long time. Go for it...READ MORE"
"Infinix X3 Slim Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Green, 1.24 Kg)","₹38,990",XL422,Thin and Light Laptop,4.1,Irritate products and Flipkart not good serviceREAD MORE
"Infinix X3 Slim Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Green, 1.24 Kg)","₹38,990",XL422,Thin and Light Laptop,4.1,Though not a technical person I think the specs offered at this price are really good. I have been using the laptop for a few days now and I am pretty impressed with it. So far so good. I think for the sheer value that Infinix provides it is certainly recommended.READ MORE
"Infinix X3 Slim Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Green, 1.24 Kg)","₹38,990",XL422,Thin and Light Laptop,4.1,"First of all, thank you so much Flipkart😊 your service is too good.The performance of this infinix laptop is very good. I have been using it for about 15 days and have not experienced any issues. I bought the laptop at BBD Sale 2023 at an unbelievable price. No company can provide such a excellent performance, vibrant display, strong battery life in this price range. If you are a student just go for it. and for entertainment, coding, office work, business purpose, infinix X3 Slim i5 is a ve...READ MORE"
"Infinix X3 Slim Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Green, 1.24 Kg)","₹38,990",XL422,Thin and Light Laptop,4.1,best nice💖💖READ MORE
"Infinix X3 Slim Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Green, 1.24 Kg)","₹38,990",XL422,Thin and Light Laptop,4.1,"When compared to the same samsung model i5 specs which is also thin and light category , It only gives a little more than half of scores in benchmarks , it literally has the same chip , doesnt matter which performance mode ur running or if the charger is plugged in. This is not an i5 laptop.READ MORE"
"Infinix X3 Slim Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Green, 1.24 Kg)","₹38,990",XL422,Thin and Light Laptop,4.1,"Very nice product, I m using last one monthREAD MORE"
"Acer Aspire 3 Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg)","₹27,990",A315-24P,Thin and Light Laptop,4.2,Good packaging and very fast delivery from flipkart and the product is awsome 🥰🥰🥰🥰READ MORE
"Acer Aspire 3 Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg)","₹27,990",A315-24P,Thin and Light Laptop,4.2,Battery average time 6 hrsPicture quality better than i3 modelPerformance is goodWithin 4 second laptop onSounds goodOverall value for money laptop in this budget segmentData Transfer speed goodOverall 😊😊😊👍READ MORE
"Acer Aspire 3 Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg)","₹27,990",A315-24P,Thin and Light Laptop,4.2,Excellent laptop at a great price.The 6nm amd ryzen 3 7320U chip is super efficient and runs very cool even at high loads.READ MORE
"Acer Aspire 3 Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg)","₹27,990",A315-24P,Thin and Light Laptop,4.2,Good productREAD MORE
"Acer Aspire 3 Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg)","₹27,990",A315-24P,Thin and Light Laptop,4.2,stopped working on 10th day of purchase Flipkart says tata bye byeREAD MORE
"Acer Aspire 3 Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg)","₹27,990",A315-24P,Thin and Light Laptop,4.2,All things is good but sound quality is low and display averageREAD MORE
"Acer Aspire 3 Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg)","₹27,990",A315-24P,Thin and Light Laptop,4.2,This product is value for money . A multitasking laptop with high battery health and performance. I bought it during big billion day sale . The product is amazing. Student worthy. I can say one thing you should go blindly with this product. Battery performance is too good and battery backup is 6-7hr . No heat produce since i used to this . Camera is also oke .. Restart maximum time 5-8 sec.. .. thank you Acer . Thank you Flipkart.READ MORE
"Acer Aspire 3 Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg)","₹27,990",A315-24P,Thin and Light Laptop,4.2,Vedio quality is very lowREAD MORE
"Acer Aspire 3 Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg)","₹27,990",A315-24P,Thin and Light Laptop,4.2,Value for money 😪READ MORE
"Acer Aspire 3 Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg)","₹27,990",A315-24P,Thin and Light Laptop,4.2,Good product seems no lack preety good display design and battery backup is also good u love this I got this at 23k in bbd sale go for it you won't regret but yeah I got 256 gb ssd which is not good so u better go with 512 gb 😍READ MORE
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Thin and Light Laptop  (15.6 inch, Dark Ash, 2.0 Kg)","₹33,450",250 G8,Thin and Light Laptop,4.1,AwesomeREAD MORE
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Thin and Light Laptop  (15.6 inch, Dark Ash, 2.0 Kg)","₹33,450",250 G8,Thin and Light Laptop,4.1,"good because it is good for the money it is worth , best loptopREAD MORE"
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Thin and Light Laptop  (15.6 inch, Dark Ash, 2.0 Kg)","₹33,450",250 G8,Thin and Light Laptop,4.1,GoodREAD MORE
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Thin and Light Laptop  (15.6 inch, Dark Ash, 2.0 Kg)","₹33,450",250 G8,Thin and Light Laptop,4.1,Good productREAD MORE
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Thin and Light Laptop  (15.6 inch, Dark Ash, 2.0 Kg)","₹33,450",250 G8,Thin and Light Laptop,4.1,Very bad experiance for this laptopREAD MORE
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Thin and Light Laptop  (15.6 inch, Dark Ash, 2.0 Kg)","₹33,450",250 G8,Thin and Light Laptop,4.1,Good ProductREAD MORE
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Thin and Light Laptop  (15.6 inch, Dark Ash, 2.0 Kg)","₹33,450",250 G8,Thin and Light Laptop,4.1,Nice product 👍READ MORE
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Thin and Light Laptop  (15.6 inch, Dark Ash, 2.0 Kg)","₹33,450",250 G8,Thin and Light Laptop,4.1,Only 1 day useGood looking best performanceREAD MORE
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Thin and Light Laptop  (15.6 inch, Dark Ash, 2.0 Kg)","₹33,450",250 G8,Thin and Light Laptop,4.1,Thank you so much for this laptop 💻 my number 1 laptopREAD MORE
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Thin and Light Laptop  (15.6 inch, Dark Ash, 2.0 Kg)","₹33,450",250 G8,Thin and Light Laptop,4.1,Good product For Multitasking 👍🏻👍🏻👍🏻READ MORE
N/A,N/A,N/A,N/A,N/A,
"Acer Aspire 3 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg, With MS Office)","₹48,500",Aspire 3,Thin and Light Laptop,4,I've been using these laptop for a week and here is the honest review.Pros- Performance is really good.- Battery life is good for day to day tasks and coding.- 1080p sharp displayCons- Display is LCD hence looking from different angle makes it black.- Performance is lower in windows compare to Linux.- Plastic body- No Backlit Keyboard- Speaker sound is too low.READ MORE
"Acer Aspire 3 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg, With MS Office)","₹48,500",Aspire 3,Thin and Light Laptop,4,Very nice laptopREAD MORE
"Acer Aspire 3 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg, With MS Office)","₹48,500",Aspire 3,Thin and Light Laptop,4,Waste of money only 10days use speaker not workingFirst day only speakers avarageNext any headsetBut today play in speaker not workingWaste don't purchaseREAD MORE
"Acer Aspire 3 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg, With MS Office)","₹48,500",Aspire 3,Thin and Light Laptop,4,Speaker problem sound value very lowREAD MORE
"Acer Aspire 3 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg, With MS Office)","₹48,500",Aspire 3,Thin and Light Laptop,4,Great performanceREAD MORE
"Acer Aspire 3 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg, With MS Office)","₹48,500",Aspire 3,Thin and Light Laptop,4,Product is well-knit ...Delivery was up to the mark...Delivery Guy was immensely amiable to deal with...Overall experience for the purchase is brilliant...READ MORE
"Acer Aspire 3 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg, With MS Office)","₹48,500",Aspire 3,Thin and Light Laptop,4,Product is very nice.READ MORE
"Acer Aspire 3 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg, With MS Office)","₹48,500",Aspire 3,Thin and Light Laptop,4,Very good product like performance and price range Very good product thanks flip kart 👍READ MORE
"Acer Aspire 3 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg, With MS Office)","₹48,500",Aspire 3,Thin and Light Laptop,4,Not worth the money it costs. Wouldn't recommend the productREAD MORE
"Acer Aspire 3 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.78 Kg, With MS Office)","₹48,500",Aspire 3,Thin and Light Laptop,4,Value for money. Best performance laptop under 50kREAD MORE
"Acer Extensa Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Notebook  (15.6 Inch, Pure Silver, 1.7 Kg)","₹28,990",EX215-33,Notebook,4.3,Good producetREAD MORE
"Acer Extensa Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Notebook  (15.6 Inch, Pure Silver, 1.7 Kg)","₹28,990",EX215-33,Notebook,4.3,Good for usingREAD MORE
"Acer Extensa Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Notebook  (15.6 Inch, Pure Silver, 1.7 Kg)","₹28,990",EX215-33,Notebook,4.3,Laptop is value for moneyPerformance is excellentConnectivity is bestBattery last around 5-6 hrsWorth every pennyREAD MORE
"Acer Extensa Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Notebook  (15.6 Inch, Pure Silver, 1.7 Kg)","₹28,990",EX215-33,Notebook,4.3,"I got this laptop at 25k One of the best laptops at this price. 8GB RAM, 512 SSD and Windows 10 Home + Microsoft Office. Not recommended for gaming. Excellent for students, home and office use.READ MORE"
"Acer Extensa Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Notebook  (15.6 Inch, Pure Silver, 1.7 Kg)","₹28,990",EX215-33,Notebook,4.3,Very Good productREAD MORE
"Acer Extensa Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Notebook  (15.6 Inch, Pure Silver, 1.7 Kg)","₹28,990",EX215-33,Notebook,4.3,Product is good 👍READ MORE
"Acer Extensa Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Notebook  (15.6 Inch, Pure Silver, 1.7 Kg)","₹28,990",EX215-33,Notebook,4.3,Don't buy. Built quality is very poor.READ MORE
"Acer Extensa Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Notebook  (15.6 Inch, Pure Silver, 1.7 Kg)","₹28,990",EX215-33,Notebook,4.3,Good product for studentsREAD MORE
"Acer Extensa Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Notebook  (15.6 Inch, Pure Silver, 1.7 Kg)","₹28,990",EX215-33,Notebook,4.3,"This product is very good and smoothly working on starting for uses, so I love 💕 this productREAD MORE"
"Acer Extensa Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Notebook  (15.6 Inch, Pure Silver, 1.7 Kg)","₹28,990",EX215-33,Notebook,4.3,Value for moneyREAD MORE
